,dob,photo_taken,full_path,gender,name,face_score,second_face_score,celeb_names,celeb_id,loc1,loc2,loc3,loc4
63323,717413,2009,07/nm0000507_rm876775680_1964-3-17_2009.jpg,1.0,Rob Lowe,4.759724040900903,,,16288,46.313090408890154,92.08418081778031,251.74099724889584,297.51208765778597
63326,717413,1992,07/nm0000507_rm937984256_1964-3-17_1992.jpg,1.0,Rob Lowe,4.3107881248400135,,,16288,572.5720171617478,344.36241029704865,1083.9956326073207,855.7860257426216
63329,717413,2005,07/nm0000507_rm953785088_1964-3-17_2005.jpg,1.0,Rob Lowe,5.048359496317137,,,16288,58.97577230224913,78.45769640299885,233.78308920899656,253.26501330974625
63330,717413,2008,07/nm0000507_rm967873536_1964-3-17_2008.jpg,1.0,Rob Lowe,5.134129394203264,,,16288,39.64288159093904,98.30920397734761,215.10984875016476,273.7761711365733
63332,717413,2008,07/nm0000507_rm984650752_1964-3-17_2008.jpg,1.0,Rob Lowe,5.3090333132958465,,,16288,45.800399371153354,113.69699842788341,248.9541965413435,316.8507955980736
63378,715256,2015,10/nm0000510_rm11727872_1958-4-21_2015.jpg,0.0,Andie MacDowell,4.010185727207221,,,912,623.1170369929569,209.07101233098564,790.4515016273996,376.40547696542836
63391,715256,2003,10/nm0000510_rm1525979136_1958-4-21_2003.jpg,0.0,Andie MacDowell,4.840399776612099,,,912,90.16141487715885,90.16141487715885,204.87637686207742,204.87637686207742
63399,715256,2015,10/nm0000510_rm1812066816_1958-4-21_2015.jpg,0.0,Andie MacDowell,4.399669765715201,,,912,449.0510040627144,349.717003159889,894.0060081254288,794.6720072226033
63403,715256,2007,10/nm0000510_rm1883413248_1958-4-21_2007.jpg,0.0,Andie MacDowell,4.537218634740039,,,912,100.88429284419821,55.26961427865356,182.45871426217855,136.8440356966339
63404,715256,2001,10/nm0000510_rm1885510400_1958-4-21_2001.jpg,0.0,Andie MacDowell,4.522116826293893,,,912,88.6862405662017,88.6862405662017,187.34901120317863,187.34901120317863
63408,715256,1997,10/nm0000510_rm1908709632_1958-4-21_1997.jpg,0.0,Andie MacDowell,4.205645026968567,,,912,132.49881802445034,88.59521201630024,329.2770450611259,285.37343905297575
63410,715256,2006,10/nm0000510_rm1923979264_1958-4-21_2006.jpg,0.0,Andie MacDowell,5.655269915302393,,,912,73.51548570487142,73.51548570487142,237.1963285408321,237.1963285408321
63419,715256,1999,10/nm0000510_rm2006948608_1958-4-21_1999.jpg,0.0,Andie MacDowell,4.470819218414408,,,912,113.92559917497776,67.24152892645749,173.3979752087895,126.71390496026922
63421,715256,1993,10/nm0000510_rm2019591168_1958-4-21_1993.jpg,0.0,Andie MacDowell,4.839780137311954,,,912,227.89128617925704,378.45347696542837,903.373144717028,1053.9353355031992
63429,715256,2015,10/nm0000510_rm213054464_1958-4-21_2015.jpg,0.0,Andie MacDowell,5.181644029761904,,,912,303.17238157234266,378.45347696542837,978.6542401101137,1053.9353355031992
63448,715256,1996,10/nm0000510_rm2952496384_1958-4-21_1996.jpg,0.0,Andie MacDowell,4.3408605038089405,,,912,161.0,225.0,448.0,512.0
63457,715256,2001,10/nm0000510_rm3143539200_1958-4-21_2001.jpg,0.0,Andie MacDowell,4.901296101009372,,,912,50.828,101.132,201.216,251.52
63459,715256,2001,10/nm0000510_rm3160316416_1958-4-21_2001.jpg,0.0,Andie MacDowell,4.986123673946173,,,912,44.604120283100855,88.6862405662017,242.45166155705468,286.53378184015554
63460,715256,2001,10/nm0000510_rm3177093632_1958-4-21_2001.jpg,0.0,Andie MacDowell,4.0826933267489665,,,912,77.56949606636113,67.93880905806597,163.72167914101738,154.09099213272225
63464,715256,2007,10/nm0000510_rm3366689536_1958-4-21_2007.jpg,0.0,Andie MacDowell,4.151120299507247,,,912,98.30920397734761,88.53148357961285,185.7766875569605,175.99896715922569
63470,715256,2015,10/nm0000510_rm3438733824_1958-4-21_2015.jpg,0.0,Andie MacDowell,4.156753631260597,,,912,1028.991230891146,287.3100085808739,1540.4148463367194,798.7336240264467
63480,715256,2000,10/nm0000510_rm3565132544_1958-4-21_2000.jpg,0.0,Andie MacDowell,4.394976384054233,,,912,70.71860704517874,84.75432845421449,196.50009972650048,210.5358211355362
63498,715256,1995,10/nm0000510_rm4017854720_1958-4-21_1995.jpg,0.0,Andie MacDowell,5.477806361334577,,,912,126.25928111464184,201.4748497834269,351.0059871209972,426.2215557897823
63501,715256,2013,10/nm0000510_rm453296640_1958-4-21_2013.jpg,0.0,Andie MacDowell,4.866909446531576,,,912,686.6768205940972,230.25760686469908,1198.1004360396705,741.6812223102721
63527,715256,2001,10/nm0000510_rm995465984_1958-4-21_2001.jpg,0.0,Andie MacDowell,4.581721626407144,,,912,90.3814870990428,81.39573838913853,170.7292254881813,161.74347677827706
63727,712295,2007,13/nm0000513_rm1474665216_1950-3-13_2007.jpg,1.0,William H. Macy,4.328259003268083,,,19966,23.081751179287213,113.27275589643608,225.4775117928722,315.66851651002105
63738,712295,2008,13/nm0000513_rm1617009152_1950-3-13_2008.jpg,1.0,William H. Macy,4.445617989877408,,,19966,61.16217682343571,106.62580944101248,197.009074676166,242.47270729374281
63795,712295,2005,13/nm0000513_rm2259196672_1950-3-13_2005.jpg,1.0,William H. Macy,4.318187093975313,,,19966,22.78369437204905,89.44277748819619,222.19694372049045,288.8560268366376
63806,712295,2007,13/nm0000513_rm2441581056_1950-3-13_2007.jpg,1.0,William H. Macy,4.041452933440186,,,19966,110.14679687484484,20.440690340880877,199.34690340880886,109.64079687484484
63813,712295,2015,13/nm0000513_rm2520252160_1950-3-13_2015.jpg,1.0,William H. Macy,4.577368251190986,,,19966,607.1801020472932,223.92977075067412,786.6717326614812,403.42140136486216
63816,712295,2015,13/nm0000513_rm2537029376_1950-3-13_2015.jpg,1.0,William H. Macy,4.4246279994168285,,,19966,558.1394001420988,210.58227505328708,764.6256751953861,417.06855010657415
63822,712295,2003,13/nm0000513_rm2620496384_1950-3-13_2003.jpg,1.0,William H. Macy,5.365188744785224,,,19966,36.88455584923106,91.41638962307766,199.95005717077083,254.48189094461742
63834,712295,2005,13/nm0000513_rm2751306496_1950-3-13_2005.jpg,1.0,William H. Macy,4.191927863411048,,,19966,110.25,47.53,145.04,82.32
63838,712295,2005,13/nm0000513_rm2784860928_1950-3-13_2005.jpg,1.0,William H. Macy,4.5365696817635355,,,19966,52.98402872577692,105.45805745155384,209.89611490310764,262.3701436288846
63841,712295,2005,13/nm0000513_rm2801638144_1950-3-13_2005.jpg,1.0,William H. Macy,5.023408724896733,,,19966,64.06781459169044,95.83572188753566,206.49139742299388,238.2593047188391
63858,712295,2002,13/nm0000513_rm3111033344_1950-3-13_2002.jpg,1.0,William H. Macy,4.9227054727099295,,,19966,42.4500049855677,84.36800997113541,230.5490274206224,272.46703240619
63862,712295,2002,13/nm0000513_rm3127810560_1950-3-13_2002.jpg,1.0,William H. Macy,5.873824522354635,,,19966,42.62354937973146,126.72664813919435,231.283521588523,315.3866203479858
63883,712295,1999,13/nm0000513_rm337877760_1950-3-13_1999.jpg,1.0,William H. Macy,4.725964440161522,,,19966,37.57,93.058,203.456,258.944
63892,712295,2000,13/nm0000513_rm356096768_1950-3-13_2000.jpg,1.0,William H. Macy,4.337238434101051,,,19966,71.76629011251471,86.00994813501768,199.4112123150412,213.65487033754414
63893,712295,2011,13/nm0000513_rm3572539904_1950-3-13_2011.jpg,1.0,William H. Macy,4.4969932717978445,,,19966,346.48450649911047,415.40640779893255,964.9066181975093,1033.8285194973312
63920,712295,2006,13/nm0000513_rm3929185024_1950-3-13_2006.jpg,1.0,William H. Macy,4.514714667044363,,,19966,53.931999999999995,107.30799999999999,213.504,266.88
63945,712295,2003,13/nm0000513_rm4198807552_1950-3-13_2003.jpg,1.0,William H. Macy,4.0993918993154885,,,19966,395.264,329.728,983.04,917.5039999999999
63971,712295,2005,13/nm0000513_rm64592640_1950-3-13_2005.jpg,1.0,William H. Macy,4.171446043379339,,,19966,36.88455584923106,73.23911169846212,199.95005717077083,236.30461302000188
64090,716495,2006,15/nm0000515_rm1074895616_1961-9-11_2006.jpg,0.0,Virginia Madsen,4.637885863652075,,,19735,64.79638242004086,103.35621187206536,179.9458707761144,218.5057002281389
64092,716495,2013,15/nm0000515_rm1170383872_1961-9-11_2013.jpg,0.0,Virginia Madsen,4.4772279222980815,,,19735,270.96735895575597,36.81884786076747,432.2741743292096,198.12566323422107
64093,716495,2010,15/nm0000515_rm1176666112_1961-9-11_2010.jpg,0.0,Virginia Madsen,4.052652812080585,,,19735,286.16233092620416,76.37532289223053,360.8336538184347,151.04664578446105
64096,716495,2012,15/nm0000515_rm1216522752_1961-9-11_2012.jpg,0.0,Virginia Madsen,4.1103685507785865,,,19735,300.05000270847626,498.71800451412696,1192.008010833905,1390.6760126395554
64105,716495,2006,15/nm0000515_rm1308399616_1961-9-11_2006.jpg,0.0,Virginia Madsen,5.156783555159256,,,19735,74.91384012802084,74.91384012802084,208.26355235845836,208.26355235845836
64107,716495,2005,15/nm0000515_rm1312529152_1961-9-11_2005.jpg,0.0,Virginia Madsen,5.3889888889097,,,19735,63.63564720967759,79.40305901209699,204.97635343145214,220.7437652338716
64110,716495,2006,15/nm0000515_rm1326553856_1961-9-11_2006.jpg,0.0,Virginia Madsen,5.2000011280174805,,,19735,66.01895567324917,92.21053794254885,183.3410758850977,209.53265815439732
64120,716495,2000,15/nm0000515_rm1440127744_1961-9-11_2000.jpg,0.0,Virginia Madsen,4.603325460891236,,,19735,71.9381280455918,71.9381280455918,178.53032011397949,178.53032011397949
64122,716495,2010,15/nm0000515_rm1454670848_1961-9-11_2010.jpg,0.0,Virginia Madsen,5.749149573307347,,,19735,70.83119742419944,105.93179613629913,228.1538916286481,263.25449034074785
64125,716495,2013,15/nm0000515_rm1460250112_1961-9-11_2013.jpg,0.0,Virginia Madsen,5.16136575597575,,,19735,329.728,460.8,917.5039999999999,1048.576
64129,716495,2005,15/nm0000515_rm148085504_1961-9-11_2005.jpg,0.0,Virginia Madsen,4.752738327542087,,,19735,57.522632090011776,71.76629011251471,185.1675542925383,199.4112123150412
64141,716495,1996,15/nm0000515_rm1668651520_1961-9-11_1996.jpg,0.0,Virginia Madsen,4.132499808921241,,,19735,161.44479374943526,89.21583656218941,232.73775093668112,160.50879374943526
64148,716495,2005,15/nm0000515_rm181639936_1961-9-11_2005.jpg,0.0,Virginia Madsen,4.742156048423007,,,19735,86.70920392826794,86.70920392826794,196.9490375503267,196.9490375503267
64150,716495,2004,15/nm0000515_rm1891343104_1961-9-11_2004.jpg,0.0,Virginia Madsen,4.012423621342491,,,19735,90.04541666683315,90.04541666683315,190.22026041702046,190.22026041702046
64154,716495,2005,15/nm0000515_rm198417152_1961-9-11_2005.jpg,0.0,Virginia Madsen,5.491066069881125,,,19735,74.20411158725655,92.59013948407068,239.01836265858373,257.4043905553979
64157,716495,2004,15/nm0000515_rm2077136896_1961-9-11_2004.jpg,0.0,Virginia Madsen,4.029988284183126,,,19735,106.63499860339272,32.828390879293444,147.6132154481986,73.8066077240993
64158,716495,2013,15/nm0000515_rm2093130752_1961-9-11_2013.jpg,0.0,Virginia Madsen,5.111431796274533,,,19735,252.95593502537227,63.83598375634307,333.2113427120991,144.09139144306988
64159,716495,2004,15/nm0000515_rm2093914112_1961-9-11_2004.jpg,0.0,Virginia Madsen,4.4676218685479805,,,19735,52.18600000000001,52.18600000000001,206.592,206.592
64161,716495,2006,15/nm0000515_rm2098830080_1961-9-11_2006.jpg,0.0,Virginia Madsen,5.6378921057408835,,,19735,73.51548570487142,73.51548570487142,237.1963285408321,237.1963285408321
64164,716495,2004,15/nm0000515_rm2143001344_1961-9-11_2004.jpg,0.0,Virginia Madsen,4.969333923658176,,,19735,21.410209250329782,84.05083700131911,208.80209250329776,271.44272025428705
64173,716495,2009,15/nm0000515_rm2421919232_1961-9-11_2009.jpg,0.0,Virginia Madsen,5.480762779923742,,,19735,57.97076084114415,96.24593473524023,229.6510433645766,267.92621725867264
64175,716495,2009,15/nm0000515_rm2438696448_1961-9-11_2009.jpg,0.0,Virginia Madsen,5.027818726920615,,,19735,57.97076084114415,115.3835216822883,229.6510433645766,287.0638042057208
64179,716495,1992,15/nm0000515_rm2519043584_1961-9-11_1992.jpg,0.0,Virginia Madsen,4.483794245564108,,,19735,640.8292765712267,427.90218438081786,1117.8672339996472,904.940141809238
64182,716495,2005,15/nm0000515_rm2618464768_1961-9-11_2005.jpg,0.0,Virginia Madsen,6.103126442244427,,,19735,61.836759656047114,92.48013948407068,199.18196888215317,229.82534871017668
64183,716495,2005,15/nm0000515_rm2635241984_1961-9-11_2005.jpg,0.0,Virginia Madsen,5.8428578631716155,,,19735,77.1584495700589,92.48013948407068,214.5036587961649,229.82534871017668
64185,716495,2006,15/nm0000515_rm266443008_1961-9-11_2006.jpg,0.0,Virginia Madsen,5.169268173062643,,,19735,131.85791134649835,110.03159278874858,327.3947783662458,305.56845980849613
64186,716495,2008,15/nm0000515_rm2672400128_1961-9-11_2008.jpg,0.0,Virginia Madsen,6.378108430258041,,,19735,102.12972961273252,102.12972961273252,283.924842915651,283.924842915651
64193,716495,2006,15/nm0000515_rm2820839424_1961-9-11_2006.jpg,0.0,Virginia Madsen,5.785287428429338,,,19735,114.87418016786741,57.77009008393371,216.99554231894803,159.89145223501438
64196,716495,2007,15/nm0000515_rm2850462464_1961-9-11_2007.jpg,0.0,Virginia Madsen,4.4470217970775625,,,19735,77.43,85.97399999999999,153.792,162.336
64206,716495,2010,15/nm0000515_rm3065283584_1961-9-11_2010.jpg,0.0,Virginia Madsen,5.487419021492566,,,19735,80.93351695170456,113.05972373238636,224.8834474647728,257.00965424545456
64209,716495,2012,15/nm0000515_rm3128535552_1961-9-11_2012.jpg,0.0,Virginia Madsen,4.633111908392631,,,19735,566.8379619108069,244.10084081891725,1290.9484843675584,968.2113632756692
64220,716495,2013,15/nm0000515_rm3367617024_1961-9-11_2013.jpg,0.0,Virginia Madsen,4.263858316114061,,,19735,554.24,247.04,737.28,430.08
64224,716495,2011,15/nm0000515_rm3453991680_1961-9-11_2011.jpg,0.0,Virginia Madsen,4.659249922084411,,,19735,372.77560009473257,743.5032001894651,1204.864700307881,1575.5923004026135
64228,716495,2008,15/nm0000515_rm3499727616_1961-9-11_2008.jpg,0.0,Virginia Madsen,5.045134742824301,,,19735,88.6862405662017,77.66571049542648,187.34901120317863,176.32848113240343
64230,716495,2001,15/nm0000515_rm373791232_1961-9-11_2001.jpg,0.0,Virginia Madsen,4.860343716428932,,,19735,40.984182095895626,101.63545523973907,222.38800152742598,283.03927467126937
64235,716495,2000,15/nm0000515_rm3814693632_1961-9-11_2000.jpg,0.0,Virginia Madsen,4.707648319484718,,,19735,48.727287946893036,80.85347991148836,192.7571517875721,224.88334375216752
64243,716495,2011,15/nm0000515_rm4108303104_1961-9-11_2011.jpg,0.0,Virginia Madsen,4.952148359552057,,,19735,607.1801020472932,264.2719108871604,786.6717326614812,443.7635415013482
64248,716495,2013,15/nm0000515_rm4249330944_1961-9-11_2013.jpg,0.0,Virginia Madsen,4.411000313692076,,,19735,498.71800451412696,498.71800451412696,1390.6760126395554,1390.6760126395554
64263,716495,2010,15/nm0000515_rm845134592_1961-9-11_2010.jpg,0.0,Virginia Madsen,5.4873554138862195,,,19735,566.6562154481426,265.5318338757999,903.373144717028,602.2487631446853
64266,716495,2006,15/nm0000515_rm904370176_1961-9-11_2006.jpg,0.0,Virginia Madsen,4.1937819760003325,,,19735,102.676,51.604,178.752,127.68
64269,716495,2014,15/nm0000515_rm981400320_1961-9-11_2014.jpg,0.0,Virginia Madsen,5.229341875611884,,,19735,430.07875093349344,430.07875093349344,978.3560021336992,978.3560021336992
64270,716495,2005,15/nm0000515_rm982620928_1961-9-11_2005.jpg,0.0,Virginia Madsen,4.334097069300618,,,19735,206.59651401750642,57.75336500486289,257.613142521883,108.76999350923948
64289,713662,2008,18/nm0000518_rm1140296448_1953-12-9_2008.jpg,1.0,John Malkovich,4.478719129566906,,,9639,124.614,109.15799999999999,262.752,247.296
64324,713662,2004,18/nm0000518_rm1579653888_1953-12-9_2004.jpg,1.0,John Malkovich,4.159841925694465,,,9639,99.12634631004735,77.22182490781462,197.14069262009477,175.23617121786202
64328,713662,2010,18/nm0000518_rm1602323968_1953-12-9_2010.jpg,1.0,John Malkovich,4.048659849332616,,,9639,69.48203175897658,69.48203175897658,223.80810321667389,223.80810321667389
64335,713662,2007,18/nm0000518_rm1860016896_1953-12-9_2007.jpg,1.0,John Malkovich,4.242217126764871,,,9639,48.354704927169216,96.10340985433844,262.6178770994308,310.36658202659993
64336,713662,1993,18/nm0000518_rm1860338944_1953-12-9_1993.jpg,1.0,John Malkovich,4.273740823350259,,,9639,252.5917638565998,161.13403154510897,457.2886615574543,365.8309292459634
64405,713662,2014,18/nm0000518_rm2996224768_1953-12-9_2014.jpg,1.0,John Malkovich,4.025454595946589,,,9639,493.7262194854495,353.24672820389253,1123.8359302524561,983.3564389708987
64421,713662,2008,18/nm0000518_rm3179907840_1953-12-9_2008.jpg,1.0,John Malkovich,4.300754642486372,,,9639,59.198322386408556,78.75376318187809,234.66528954563427,254.22073034110375
64502,713662,2013,18/nm0000518_rm995547648_1953-12-9_2013.jpg,1.0,John Malkovich,4.448294969871947,,,9639,246.6370005334248,368.93150080013726,1345.2395029338365,1467.534003200549
64599,718226,2002,23/nm0000523_rm1053530112_1966-6-8_2002.jpg,0.0,Julianna Margulies,4.582442602197777,,,10259,106.82560505646082,71.39107003764053,212.6072101129216,177.17267509410138
64601,718226,2002,23/nm0000523_rm1070307328_1966-6-8_2002.jpg,0.0,Julianna Margulies,4.996758765785837,,,10259,66.47637905002465,82.95747381253081,214.2542319125801,230.73532667508636
64605,718226,2014,23/nm0000523_rm1106429440_1966-6-8_2014.jpg,0.0,Julianna Margulies,4.6575050301455185,,,10259,634.2057107670065,247.8871097427248,948.2365661505096,561.9179651262281
64616,718226,2009,23/nm0000523_rm1295878400_1966-6-8_2009.jpg,0.0,Julianna Margulies,4.972073055363898,,,10259,121.2248777651816,76.01529860323849,256.18761525101087,210.9780360890678
64619,718226,2012,23/nm0000523_rm1343072512_1966-6-8_2012.jpg,0.0,Julianna Margulies,4.764060109837557,,,10259,604.4803501539405,117.90037502960394,810.9666252072278,324.38665008289104
64625,718226,2014,23/nm0000523_rm1408747008_1966-6-8_2014.jpg,0.0,Julianna Margulies,4.77228978862324,,,10259,212.7672369223355,915.1646933301204,526.7980923058387,1229.1955487136238
64628,718226,2014,23/nm0000523_rm1459078656_1966-6-8_2014.jpg,0.0,Julianna Margulies,5.122444717465703,,,10259,453.7345723585141,754.8589539308567,790.4515016273996,1091.5758831997425
64630,718226,2009,23/nm0000523_rm1472040448_1966-6-8_2009.jpg,0.0,Julianna Margulies,4.594031637768881,,,10259,249.72731780706715,48.02206053467946,355.950454010096,154.24519673770826
64631,718226,2002,23/nm0000523_rm1476368640_1966-6-8_2002.jpg,0.0,Julianna Margulies,4.267698876836105,,,10259,96.59150290538669,55.45485880307812,219.39543521231246,178.2587911100039
64635,718226,2012,23/nm0000523_rm1494132992_1966-6-8_2012.jpg,0.0,Julianna Margulies,4.440744090910315,,,10259,607.1801020472932,183.58763061418801,786.6717326614812,363.07926122837586
64640,718226,2002,23/nm0000523_rm150902784_1966-6-8_2002.jpg,0.0,Julianna Margulies,4.1822071936502345,,,10259,48.727287946893036,64.7903839291907,192.7571517875721,208.82024776986975
64641,718226,2012,23/nm0000523_rm151038208_1966-6-8_2012.jpg,0.0,Julianna Margulies,4.213184359628227,,,10259,650.6125283030931,153.37972327072168,843.1338867940209,345.90108176164955
64642,718226,2012,23/nm0000523_rm1510844672_1966-6-8_2012.jpg,0.0,Julianna Margulies,4.3529778684834035,,,10259,324.78512109188966,405.46940136486216,1048.8956435486414,1129.579923821614
64645,718226,2014,23/nm0000523_rm1526121984_1966-6-8_2014.jpg,0.0,Julianna Margulies,4.193669663095191,,,10259,773.6792277791283,246.7115600275284,941.0136924135713,414.0460246619712
64662,718226,2009,23/nm0000523_rm1576055296_1966-6-8_2009.jpg,0.0,Julianna Margulies,4.049036619537997,,,10259,514.156075951485,395.96621227037315,866.7256669948207,748.5358033137089
64665,718226,2009,23/nm0000523_rm1592832512_1966-6-8_2009.jpg,0.0,Julianna Margulies,4.70515338067986,,,10259,516.4512620174206,379.2642588127752,823.1220192278731,685.9350160232276
64672,718226,2014,23/nm0000523_rm1610008064_1966-6-8_2014.jpg,0.0,Julianna Margulies,4.890326192247732,,,10259,237.2333508259106,158.56956721727371,471.98270165182123,393.3189180431843
64677,718226,2009,23/nm0000523_rm1710525440_1966-6-8_2009.jpg,0.0,Julianna Margulies,4.069368344794002,,,10259,101.898,53.94600000000001,149.184,101.23200000000001
64696,718226,2009,23/nm0000523_rm1896018688_1966-6-8_2009.jpg,0.0,Julianna Margulies,4.851374668694166,,,10259,423.486473844671,423.486473844671,1053.5961846116775,1053.5961846116775
64697,718226,2009,23/nm0000523_rm1906227200_1966-6-8_2009.jpg,0.0,Julianna Margulies,4.840099554738035,,,10259,553.3752103985768,222.5500841594307,882.2003366377228,551.3752103985767
64699,718226,2004,23/nm0000523_rm1913494016_1966-6-8_2004.jpg,0.0,Julianna Margulies,4.764899678633338,,,10259,70.45668627834475,84.44042353401369,195.7723215793653,209.75605883503425
64702,718226,2009,23/nm0000523_rm1936896_1966-6-8_2009.jpg,0.0,Julianna Margulies,5.364357818288111,,,10259,114.87418016786741,80.61172611750719,216.99554231894803,182.73308826858784
64703,718226,2004,23/nm0000523_rm1947048448_1966-6-8_2004.jpg,0.0,Julianna Margulies,4.0861703990700535,,,10259,49.81414195314343,49.81414195314343,197.0565678125737,197.0565678125737
64707,718226,2009,23/nm0000523_rm1973336064_1966-6-8_2009.jpg,0.0,Julianna Margulies,4.622913489798324,,,10259,1170.0,258.0,1312.0,400.0
64708,718226,2009,23/nm0000523_rm197626112_1966-6-8_2009.jpg,0.0,Julianna Margulies,4.525278882514881,,,10259,118.73767381743085,79.38044921162056,236.14334763486167,196.78612302905142
64709,718226,2006,23/nm0000523_rm1979226368_1966-6-8_2006.jpg,0.0,Julianna Margulies,5.264288732608798,,,10259,228.82978332367713,49.56295356935939,374.8306440317553,195.5638142774376
64717,718226,2009,23/nm0000523_rm2035530240_1966-6-8_2009.jpg,0.0,Julianna Margulies,5.7285431096627955,,,10259,825.1220192278731,242.0772556081297,1131.7927764383255,548.7480128185822
64734,718226,2009,23/nm0000523_rm220040704_1966-6-8_2009.jpg,0.0,Julianna Margulies,5.681636985686522,,,10259,117.882,85.914,213.12,181.152
64737,718226,2014,23/nm0000523_rm2247345664_1966-6-8_2014.jpg,0.0,Julianna Margulies,5.5462199977737,,,10259,300.05000270847626,598.0520054169525,1192.008010833905,1490.0100135423809
64743,718226,2009,23/nm0000523_rm2270411520_1966-6-8_2009.jpg,0.0,Julianna Margulies,4.657925091296291,,,10259,521.8415336679907,313.9049202007944,987.6989139691824,779.7623005019859
64745,718226,2007,23/nm0000523_rm2303826432_1966-6-8_2007.jpg,0.0,Julianna Margulies,4.90522689926139,,,10259,69.1976461315908,69.1976461315908,192.16860916845425,192.16860916845425
64760,718226,2005,23/nm0000523_rm2447350528_1966-6-8_2005.jpg,0.0,Julianna Margulies,4.043852935657924,,,10259,121.4662305457775,28.03714330585853,170.37068849632288,76.94160125640387
64764,718226,2005,23/nm0000523_rm2464127744_1966-6-8_2005.jpg,0.0,Julianna Margulies,4.5567110594706675,,,10259,109.238,45.846,190.176,126.78399999999999
64768,718226,2005,23/nm0000523_rm2480904960_1966-6-8_2005.jpg,0.0,Julianna Margulies,4.880224282644455,,,10259,83.25804436982261,83.25804436982261,231.5713242355033,231.5713242355033
64779,718226,2015,23/nm0000523_rm2620849920_1966-6-8_2015.jpg,0.0,Julianna Margulies,4.151775919126037,,,10259,669.3255835873957,247.8871097427248,825.3170112791473,403.8785374344764
64789,718226,2012,23/nm0000523_rm2735646976_1966-6-8_2012.jpg,0.0,Julianna Margulies,5.0593718318964145,,,10259,529.0156677515998,265.5318338757999,865.7325970204852,602.2487631446853
64796,718226,2002,23/nm0000523_rm2788989440_1966-6-8_2002.jpg,0.0,Julianna Margulies,4.544377375654867,,,10259,91.194084589526,60.97872305968401,181.292169179052,151.07680764921002
64797,718226,2008,23/nm0000523_rm2793772544_1966-6-8_2008.jpg,0.0,Julianna Margulies,4.916269739240265,,,10259,218.92745998718925,84.60040768738051,369.3993938244742,235.07234152466538
64802,718226,2009,23/nm0000523_rm2837294592_1966-6-8_2009.jpg,0.0,Julianna Margulies,4.041192094834325,,,10259,550.915290881524,297.56977201312833,928.9335691841176,675.5880503157217
64803,718226,2008,23/nm0000523_rm2844104192_1966-6-8_2008.jpg,0.0,Julianna Margulies,4.272774256761215,,,10259,189.14,63.7,258.72,133.28
64807,718226,2008,23/nm0000523_rm2877658624_1966-6-8_2008.jpg,0.0,Julianna Margulies,4.218370891671577,,,10259,167.29151493507598,89.67947463204052,266.09842389612146,188.4863835930861
64813,718226,2009,23/nm0000523_rm2930607360_1966-6-8_2009.jpg,0.0,Julianna Margulies,4.5007577614897665,,,10259,240.75,54.75,294.0,108.0
64820,718226,2006,23/nm0000523_rm2987367168_1966-6-8_2006.jpg,0.0,Julianna Margulies,4.45985007504658,,,10259,96.1793450634335,96.1793450634335,239.01836265858373,239.01836265858373
64825,718226,2006,23/nm0000523_rm3020921600_1966-6-8_2006.jpg,0.0,Julianna Margulies,5.090494710414214,,,10259,88.52118749662401,73.86165624718669,219.89296874156003,205.23343749212276
64872,718226,2009,23/nm0000523_rm3510798592_1966-6-8_2009.jpg,0.0,Julianna Margulies,4.685996701812135,,,10259,111.98504162980196,65.60210761738448,194.80832285215342,148.42538883973594
64873,718226,2005,23/nm0000523_rm3514735360_1966-6-8_2005.jpg,0.0,Julianna Margulies,4.770627585173572,,,10259,83.3195361636759,59.67395440262565,189.1646540884021,165.51907232735186
64882,718226,2009,23/nm0000523_rm3561130240_1966-6-8_2009.jpg,0.0,Julianna Margulies,6.627478811734576,,,10259,117.99400235935572,50.91285815400959,192.8582895903701,125.777145385024
64890,718226,2015,23/nm0000523_rm3610705664_1966-6-8_2015.jpg,0.0,Julianna Margulies,5.247398722097652,,,10259,401.41481201322335,401.41481201322335,912.8384274587963,912.8384274587963
64906,718226,2005,23/nm0000523_rm3714226944_1966-6-8_2005.jpg,0.0,Julianna Margulies,4.20760422470018,,,10259,124.65,31.578000000000007,163.984,70.91199999999999
64908,718226,2009,23/nm0000523_rm3726103040_1966-6-8_2009.jpg,0.0,Julianna Margulies,5.2664225193035215,,,10259,275.37400640929104,86.74187700290346,428.70938501451724,240.0772556081296
64921,718226,2002,23/nm0000523_rm385783808_1966-6-8_2002.jpg,0.0,Julianna Margulies,4.175476595308947,,,10259,118.02453463534417,78.9036897568961,234.72506927068832,195.6042243922403
64922,718226,2012,23/nm0000523_rm3868505344_1966-6-8_2012.jpg,0.0,Julianna Margulies,5.1968591194298694,,,10259,324.78512109188966,405.46940136486216,1048.8956435486414,1129.579923821614
64933,718226,2002,23/nm0000523_rm402561024_1966-6-8_2002.jpg,0.0,Julianna Margulies,4.884239223773793,,,10259,71.46600000000002,71.46600000000002,230.46400000000003,230.46400000000003
64943,718226,2006,23/nm0000523_rm4172855808_1966-6-8_2006.jpg,0.0,Julianna Margulies,4.047278493311652,,,10259,254.3455188683957,106.56063286183155,443.3546580196925,295.56977201312833
64953,718226,2012,23/nm0000523_rm4264602624_1966-6-8_2012.jpg,0.0,Julianna Margulies,4.641803690229416,,,10259,460.8,329.728,1048.576,917.5039999999999
